vocabulary_id,concept_id,lang_code,word,article,gender,pronunciation,part_of_speech,concept_type,domain,sub_domain,micro_category,definition,frequency,image_id,example_sentence,example_sentence_pronunciation
9197,77,om,irra,,,,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,wanta lama walbira qabuuf fayyada,Very high,Img_77,Isheen ana irra dheertuudha.,
9198,77,af,as,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,gebruik om twee dinge te vergelyk,Very high,Img_77,Sy is langer as ek.,
9199,77,ak,sene,,,,verb,function,Grammar Functions,Conjunctions,Comparison connectors,wɔde toto nnoɔma mmienu hwɛ,Very high,Img_77,Ɔware sene me.,
9200,77,sq,se,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,përdoret për të krahasuar dy gjëra,Very high,Img_77,Ajo është më e gjatë se unë.,
9201,77,am,ከ-,,,ke-,prefix,function,Grammar Functions,Conjunctions,Comparison connectors,ሁለት ነገሮችን ለማነፃፀር ይጠቅማል,Very high,Img_77,እሷ ከእኔ ትረዝማለች።,iswa ke'inē tirezimalechi
9202,77,ar,من,,,min,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,يستخدم لمقارنة شيئين,Very high,Img_77,هي أطول مني.,hiya 'aṭwalu minnī.
9203,77,hy,քան,,,k'an,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,օգտագործվում է երկու բան համեմատելու համար,Very high,Img_77,Նա ավելի բարձրահասակ է քան ես:,Na aveli bardzrahasak e k'an yes.
9204,77,as,তকৈ,,,tôkôi,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,দুটা বস্তুৰ তুলনা কৰিবলৈ ব্যৱহাৰ কৰা হয়,Very high,Img_77,তাই মোতকৈ ওখ।,tai mütkôi ukhô
9205,77,az,-dən,,,,suffix,function,Grammar Functions,Conjunctions,Comparison connectors,iki şeyi müqayisə etmək üçün istifadə olunur,Very high,Img_77,O məndən uzundur.,
9206,77,eu,baino,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,bi gauza alderatzeko erabiltzen da,Very high,Img_77,Bera ni baino altuagoa da.,
9207,77,be,чым,,,chym,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,выкарыстоўваецца для параўнання дзвюх рэчаў,Very high,Img_77,Яна вышэйшая чым я.,Yana vysheyshaya chym ya.
9208,77,bn,চেয়ে,,,cheye,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,দুটি জিনিস তুলনা করতে ব্যবহৃত হয়,Very high,Img_77,সে আমার চেয়ে লম্বা।,she amar cheye lômba
9209,77,bho,से,,,sē,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,दू गो चीज के तुलना करे खातिर इस्तेमाल होला,Very high,Img_77,ऊ हमरा से लंबा बिया।,ū hamarā sē lambā biyā.
9210,77,bs,od,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,koristi se za poređenje dvije stvari,Very high,Img_77,Ona je viša od mene.,
9211,77,bg,от,,,ot,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,използва се за сравнение на две неща,Very high,Img_77,Тя е по-висока от мен.,Tya e po-visoka ot men.
9212,77,my,ထက်,,,htet,particle,function,Grammar Functions,Conjunctions,Comparison connectors,အရာနှစ်ခုကို နှိုင်းယှဉ်ရန် အသုံးပြုသည်,Very high,Img_77,သူမက ကျွန်တော့်ထက် အရပ်ပိုရှည်တယ်။,thu ma. ka kyun taw. htet a yat po shay tal
9213,77,yue,過,,,gwo3,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,用嚟比較兩樣嘢,Very high,Img_77,佢高過我。,keoi5 gou1 gwo3 ngo5.
9214,77,ca,que,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,s'utilitza per comparar dues coses,Very high,Img_77,Ella és més alta que jo.,
9215,77,ceb,kaysa,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,gigamit sa pagtandi sa duha ka butang,Very high,Img_77,Mas taas siya kaysa nako.,
9216,77,ny,kuposa,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,amagwiritsidwa ntchito poyerekezera zinthu ziwiri,Very high,Img_77,Ndi wamtali kuposa ine.,
9217,77,zh-CN,比,,,bǐ,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,用于比较两件事物,Very high,Img_77,她比我高。,tā bǐ wǒ gāo.
9218,77,zh-TW,比,,,bǐ,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,用於比較兩件事物,Very high,Img_77,她比我高。,tā bǐ wǒ gāo.
9219,77,hr,od,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,koristi se za usporedbu dvije stvari,Very high,Img_77,Ona je viša od mene.,
9220,77,cs,než,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,používá se k porovnání dvou věcí,Very high,Img_77,Ona je vyšší než já.,
9221,77,da,end,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,bruges til at sammenligne to ting,Very high,Img_77,Hun er højere end mig.,
9222,77,nl,dan,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,gebruikt om twee dingen te vergelijken,Very high,Img_77,Zij is langer dan ik.,
9223,77,en-GB,than,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,used to compare two things,Very high,Img_77,She is taller than me.,
9224,77,en-US,than,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,used to compare two things,Very high,Img_77,She is taller than me.,
9225,77,et,kui,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,kasutatakse kahe asja võrdlemiseks,Very high,Img_77,Ta on pikem kui mina.,
9226,77,fil,kaysa,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,ginagamit upang paghambingin ang dalawang bagay,Very high,Img_77,Mas matangkad siya kaysa sa akin.,
9227,77,fi,kuin,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,käytetään kahden asian vertailuun,Very high,Img_77,Hän on pidempi kuin minä.,
9228,77,fr,que,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,utilisé pour comparer deux choses,Very high,Img_77,Elle est plus grande que moi.,
9229,77,fr-CA,que,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,utilisé pour comparer deux choses,Very high,Img_77,Elle est plus grande que moi.,
9230,77,ff,ɓuri,,,,verb,function,Grammar Functions,Conjunctions,Comparison connectors,huutore ngam ɓendindiraande huunde e huunde,Very high,Img_77,Omo ɓuri kam toowde.,
9231,77,gl,que,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,usado para comparar dúas cousas,Very high,Img_77,Ela é máis alta que min.,
9232,77,ka,ვიდრე,,,vidre,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,გამოიყენება ორი რამის შესადარებლად,Very high,Img_77,ის უფრო მაღალია ვიდრე მე.,is upro maghalia vidre me.
9233,77,de,als,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,wird verwendet, um zwei Dinge zu vergleichen,Very high,Img_77,Sie ist größer als ich.,
9234,77,el,από,,,apó,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,χρησιμοποιείται για τη σύγκριση δύο πραγμάτων,Very high,Img_77,Αυτή είναι ψηλότερη από εμένα.,Aftí eínai psilóteri apó eména.
9235,77,gn,-gui,,,,suffix,function,Grammar Functions,Conjunctions,Comparison connectors,ojepuru oñembojoja hag̃ua mokõi mba'e,Very high,Img_77,Ha'e ijyvateve chehegui.,
9236,77,gu,કરતાં,,,karatāṃ,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,બે વસ્તુઓની તુલના કરવા માટે વપરાય છે,Very high,Img_77,તેણી મારા કરતાં ઊંચી છે.,tēṇī mārā karatāṃ ūṃcī chē.
9237,77,ht,pase,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,itilize pou konpare de bagay,Very high,Img_77,Li pi wo pase mwen.,
9238,77,ha,fi,,,,verb,function,Grammar Functions,Conjunctions,Comparison connectors,ana amfani dashi wajen kwatanta abubuwa biyu,Very high,Img_77,Ta fi ni tsayi.,
9239,77,he,מ-,,,mi-,prefix,function,Grammar Functions,Conjunctions,Comparison connectors,משמש להשוואה בין שני דברים,Very high,Img_77,היא גבוהה ממני.,hi gvoha mimeni.
9240,77,hi,से,,,sē,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,दो चीजों की तुलना करने के लिए उपयोग किया जाता है,Very high,Img_77,वह मुझसे लंबी है।,vah mujhsē lambī hai.
9241,77,hmn,dua,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,siv los sib piv ob yam,Very high,Img_77,Nws siab dua kuv.,
9242,77,hu,mint,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,két dolog összehasonlítására szolgál,Very high,Img_77,Ő magasabb mint én.,
9243,77,is,en,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,notað til að bera saman tvo hluti,Very high,Img_77,Hún er hærri en ég.,
9244,77,ig,karịa,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,eji atụnyere ihe abụọ,Very high,Img_77,Ọ dị ogologo karịa m.,
9245,77,id,daripada,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,digunakan untuk membandingkan dua hal,Very high,Img_77,Dia lebih tinggi daripada saya.,
9246,77,ga,ná,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,a úsáidtear chun dhá rud a chur i gcomparáid,Very high,Img_77,Tá sí níos airde ná mé.,
9247,77,xh,kuna-,,,,prefix,function,Grammar Functions,Conjunctions,Comparison connectors,isetyenziselwa ukuthelekisa izinto ezimbini,Very high,Img_77,Mde kunam.,
9248,77,it,di,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,usato per confrontare due cose,Very high,Img_77,Lei è più alta di me.,
9249,77,ja,より,,,yori,particle,function,Grammar Functions,Conjunctions,Comparison connectors,二つのものを比較するために使われる,Very high,Img_77,彼女は私より背が高いです。,kanojo wa watashi yori se ga takai desu.
9250,77,jv,tinimbang,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,digunakake kanggo mbandhingake rong perkara,Very high,Img_77,Dheweke luwih dhuwur tinimbang aku.,
9251,77,kn,ಗಿಂತ,,,ginta,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,ಎರಡು ವಿಷಯಗಳನ್ನು ಹೋಲಿಸಲು ಬಳಸಲಾಗುತ್ತದೆ,Very high,Img_77,ಅವಳು ನನಗಿಂತ ಎತ್ತರವಾಗಿದ್ದಾಳೆ.,avaḷu nanaginta ettaravāgiddāḷe.
9252,77,ks,خۄتہٕ,,,khwata,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,زٕ چیٖز مُقابَلٕہ کَرنہٕ خٲطرٕ اِستِمال کَرُن,Very high,Img_77,سۄ چھےٚ مٮ۪ہ خۄتہٕ زیٖٹھ۔,swa che myeh khwata zīth.
9253,77,kk,қарағанда,,,qarağanda,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,екі нәрсені салыстыру үшін қолданылады,Very high,Img_77,Ол маған қарағанда ұзынырақ.,Ol mağan qarağanda ūzynyraq.
9254,77,km,ជាង,,,cheang,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ប្រើដើម្បីប្រៀបធៀបវត្ថុពីរ,Very high,Img_77,នាងខ្ពស់ជាងខ្ញុំ។,neang khpos cheang khnhom.
9255,77,rw,kurusha,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ikoreshwa mu kugereranya ibintu bibiri,Very high,Img_77,Ni muremure kundusha.,
9256,77,ko,보다,,,boda,particle,function,Grammar Functions,Conjunctions,Comparison connectors,두 가지를 비교할 때 사용됨,Very high,Img_77,그녀는 나보다 키가 큽니다.,geunyeoneun naboda kiga keumnida.
9257,77,ku,ji,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ji bo berawirdkirina du tiştan tê bikar anîn,Very high,Img_77,Ew ji min dirêjtir e.,
9258,77,ky,караганда,,,karaganda,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,эки нерсени салыштыруу үчүн колдонулат,Very high,Img_77,Ал мага караганда узунураак.,Al maga karaganda uzunuraak.
9259,77,lo,ກວ່າ,,,kwa,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ໃຊ້ເພື່ອປຽບທຽບສອງສິ່ງ,Very high,Img_77,ລາວສູງກວ່າຂ້ອຍ.,lao sung kwa khoy.
9260,77,lv,nekā,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,izmanto lai salīdzinātu divas lietas,Very high,Img_77,Viņa ir garāka nekā es.,
9261,77,ln,koleka,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,esalelamaka mpo na komekisa biloko mibale,Very high,Img_77,Aza molai koleka ngai.,
9262,77,lt,už,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,naudojamas palyginti du dalykus,Very high,Img_77,Ji yra aukštesnė už mane.,
9263,77,lg,okusinga,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,kikozesebwa okugeraageranya ebintu bibiri,Very high,Img_77,Mpanvu okusinga nze.,
9264,77,lb,wéi,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,benotzt fir zwou Saachen ze vergläichen,Very high,Img_77,Hatt ass méi grouss wéi ech.,
9265,77,mk,од,,,od,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,се користи за споредба на две работи,Very high,Img_77,Таа е повисока од мене.,Taa e povisoka od mene.
9266,77,mad,dhari,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,eangghuy kaangguy mabadhingaghi duwa' barang,Very high,Img_77,Dhibi'na lebbi tengghi dhari sengko'.,
9267,77,mg,noho,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,ampiasaina hampitahana zavatra roa,Very high,Img_77,Avo kokoa noho izaho izy.,
9268,77,ms,daripada,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,digunakan untuk membandingkan dua perkara,Very high,Img_77,Dia lebih tinggi daripada saya.,
9269,77,ml,നേക്കാൾ,,,nēkkāḷ,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,രണ്ട് കാര്യങ്ങൾ താരതമ്യം ചെയ്യാൻ ഉപയോഗിക്കുന്നു,Very high,Img_77,അവൾ എന്നേക്കാൾ ഉയരമുള്ളവളാണ്.,avaḷ ennēkkāḷ uyaramuḷḷavaḷāṇǔ.
9270,77,mt,minn,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,użata biex tqabbel żewġ affarijiet,Very high,Img_77,Hija itwal minni.,
9271,77,mr,पेक्षा,,,pēkṣā,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,दोन गोष्टींची तुलना करण्यासाठी वापरले जाते,Very high,Img_77,ती माझ्यापेक्षा उंच आहे.,tī mājhyāpēkṣā un̄ca āhē.
9272,77,mi,i,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,e whakamahia ana hei whakatairite i ngā mea e rua,Very high,Img_77,He tāroaroa ake ia i ahau.,
9273,77,mn,-аас,,,-aas,suffix,function,Grammar Functions,Conjunctions,Comparison connectors,хоёр зүйлийг харьцуулахад ашигладаг,Very high,Img_77,Тэр надаас өндөр.,Ter nadaas öndör.
9274,77,ne,भन्दा,,,bhandā,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,दुई कुरा तुलना गर्न प्रयोग गरिन्छ,Very high,Img_77,उनी म भन्दा अग्ली छिन्।,unī ma bhandā aglī chin.
9275,77,pcm,pass,,,,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,wetin dem dey use compare two tins,Very high,Img_77,She tall pass me.,
9276,77,nb-NO,enn,,,,conjunction,function,Grammar Functions,Conjunctions,Comparison connectors,brukes for å sammenligne to ting,Very high,Img_77,Hun er høyere enn meg.,
9277,77,or,ଠାରୁ,,,ṭhāru,postposition,function,Grammar Functions,Conjunctions,Comparison connectors,ଦୁଇଟି ଜିନିଷ ତୁଳନା କରିବାକୁ ବ୍ୟବହୃତ ହୁଏ,Very high,Img_77,ସେ ମୋ ଠାରୁ ଡେଙ୍ଗା |.,sē mō ṭhāru ḍēṅgā.
9278,77,ps,تر,,,tar,preposition,function,Grammar Functions,Conjunctions,Comparison connectors,د دوو شیانو پرتله کولو لپاره کارول کیږي,Very high,Img_77,هغه تر ما لوړه ده.,haghə tar mā lwaṛa da.
