sentence_id,concept_id,concept_chapter,lang_code,level,category,sort_order,sentence,sentence_pronunciation,notes
1936,16,farewell_basic,zu,A0,ca1,14,Ube nobusuku obuhle,,Ukuvalelisa kwasebusuku okuvamile okunenhlonipho.
1937,17,farewell_basic,om,A0,ca1,15,Nagaan rafi,,Ibsa addaan bahiinsa halkan bu'uuraa.
1938,17,farewell_basic,af,A0,ca1,15,Slaap lekker,,Basiese nag-afskeid.
1939,17,farewell_basic,ak,A0,ca1,15,Nna yie,,Nkra a yɛde kɔ da.
1940,17,farewell_basic,sq,A0,ca1,15,Fli mirë,,Lamtumirë bazë e natës.
1941,17,farewell_basic,am,A0,ca1,15,በደንብ ተኛ,bedenib tegna,መሰረታዊ የሌሊት ስንብት።
1942,17,farewell_basic,ar,A0,ca1,15,نم جيداً,nam jayyidan,وداع ليلي أساسي.
1943,17,farewell_basic,hy,A0,ca1,15,Լավ քնիր,lav knir,Հիմնական գիշերային հրաժեշտ:
1944,17,farewell_basic,as,A0,ca1,15,ভালদৰে শুব,bhaldoire xubo,সাধাৰণ ৰাতিৰ বিদায়।
1945,17,farewell_basic,az,A0,ca1,15,Yaxşı yat,,Əsas gecə vidalaşması.
1946,17,farewell_basic,eu,A0,ca1,15,Ondo lo egin,,Oinarrizko gaueko agurra.
1947,17,farewell_basic,be,A0,ca1,15,Спі спакойна,spi spakojna,Базавае начное развітанне.
1948,17,farewell_basic,bn,A0,ca1,15,ভালো করে ঘুমাও,bhalo kore ghumao,সাধারণ রাতের বিদায়।
1949,17,farewell_basic,bho,A0,ca1,15,निमन से सूतीं,niman sē sūtīñ,रात के मूल विदाई।
1950,17,farewell_basic,bs,A0,ca1,15,Lijepo spavaj,,Osnovni noćni oproštaj.
1951,17,farewell_basic,bg,A0,ca1,15,Спи спокойно,spi spokoyno,Основно нощно сбогуване.
1952,17,farewell_basic,my,A0,ca1,15,ကောင်းကောင်းအိပ်ပါ,kaung kaung eik pa,အခြေခံ ညနှုတ်ဆက်ခြင်း။
1953,17,farewell_basic,yue,A0,ca1,15,早抖,zou2 tau2,基本夜晚道別用語。
1954,17,farewell_basic,ca,A0,ca1,15,Dorm bé,,Comiat nocturn bàsic.
1955,17,farewell_basic,ceb,A0,ca1,15,Katulog og tarong,,Batakang pagpaalam sa gabii.
1956,17,farewell_basic,ny,A0,ca1,15,Mugone bwino,,Kutsanzikana wamba usiku.
1957,17,farewell_basic,zh-CN,A0,ca1,15,好梦,hǎo mèng,基本的夜晚道别语。
1958,17,farewell_basic,zh-TW,A0,ca1,15,好夢,hǎo mèng,基本的夜晚道別語。
1959,17,farewell_basic,hr,A0,ca1,15,Lijepo spavaj,,Osnovni noćni oproštaj.
1960,17,farewell_basic,cs,A0,ca1,15,Dobře se vyspi,,Základní noční rozloučení.
1961,17,farewell_basic,da,A0,ca1,15,Sov godt,,Grundlæggende godnat.
1962,17,farewell_basic,nl,A0,ca1,15,Slaap lekker,,Basis nachtafscheid.
1963,17,farewell_basic,en-GB,A0,ca1,15,Sleep well,,Basic night farewell.
1964,17,farewell_basic,en-US,A0,ca1,15,Sleep well,,Basic night farewell.
1965,17,farewell_basic,et,A0,ca1,15,Maga hästi,,Põhiline öine hüvastijätt.
1966,17,farewell_basic,fil,A0,ca1,15,Matulog ka nang mahimbing,,Batayang pagpaalam sa gabi.
1967,17,farewell_basic,fi,A0,ca1,15,Nuku hyvin,,Perus yöhyvästely.
1968,17,farewell_basic,fr,A0,ca1,15,Dors bien,,Adieu nocturne de base.
1969,17,farewell_basic,fr-CA,A0,ca1,15,Dors bien,,Adieu nocturne de base.
1970,17,farewell_basic,ff,A0,ca1,15,Ɗaanu e jam,,Salminandu jemma.
1971,17,farewell_basic,gl,A0,ca1,15,Durme ben,,Despedida nocturna básica.
1972,17,farewell_basic,ka,A0,ca1,15,ტკბილი ძილი,tkbili dzili,ძირითადი ღამის დამშვიდობება.
1973,17,farewell_basic,de,A0,ca1,15,Schlaf gut,,Grundlegender Abschied zur Nacht.
1974,17,farewell_basic,el,A0,ca1,15,Κοιμήσου καλά,kimisou kala,Βασικός νυχτερινός αποχαιρετισμός.
1975,17,farewell_basic,gn,A0,ca1,15,Eke porã,,Ñe'ẽ jajeheja hag̃ua pyhare.
1976,17,farewell_basic,gu,A0,ca1,15,શાંતિથી સુઈ જાઓ,śāntithī suī jāō,રાત્રિની મૂળભૂત વિદાય.
1977,17,farewell_basic,ht,A0,ca1,15,Dòmi byen,,Orevwa nwit debaz.
1978,17,farewell_basic,ha,A0,ca1,15,Ka yi bacci lafiya,,Bankwana na asali da daddare.
1979,17,farewell_basic,he,A0,ca1,15,תישן טוב,tishan tov,פרידת לילה בסיסית.
1980,17,farewell_basic,hi,A0,ca1,15,अच्छे से सोना,acchē sē sōnā,रात की मूल विदाई।
1981,17,farewell_basic,hmn,A0,ca1,15,Pw zoo,,Kev hais sib ntsib dua hmo ntuj.
1982,17,farewell_basic,hu,A0,ca1,15,Aludj jól,,Alapvető éjszakai búcsúzás.
1983,17,farewell_basic,is,A0,ca1,15,Sofðu vel,,Grunn næturkveðja.
1984,17,farewell_basic,ig,A0,ca1,15,Rahụ nke ọma,,Okwu nkewa abalị mbido.
1985,17,farewell_basic,id,A0,ca1,15,Tidur yang nyenyak,,Ucapan perpisahan malam dasar.
1986,17,farewell_basic,ga,A0,ca1,15,Codladh sámh,,Slán oíche bunúsach.
1987,17,farewell_basic,xh,A0,ca1,15,Ulale kakuhle,,Indlela yokuvalelisa ebusuku esisiseko.
1988,17,farewell_basic,it,A0,ca1,15,Dormi bene,,Commiato notturno di base.
1989,17,farewell_basic,ja,A0,ca1,15,よく眠ってね,yoku nemutte ne,基本的な夜の別れの表現。
1990,17,farewell_basic,jv,A0,ca1,15,Sing angler turune,,Ukara pamitan wengi dhasar.
1991,17,farewell_basic,kn,A0,ca1,15,ಚೆನ್ನಾಗಿ ನಿದ್ರಿಸು,chennāgi nidrisu,ರಾತ್ರಿಯ ಮೂಲ ವಿದಾಯ.
1992,17,farewell_basic,ks,A0,ca1,15,شۄنگِو اَصٕل پٲٹھؠ,shongiw asil päthi,راتُک بُنیٲدی رُخصَت.
1993,17,farewell_basic,kk,A0,ca1,15,Жақсы ұйықта,jaqsı uyıqta,Негізгі түнгі қоштасу.
1994,17,farewell_basic,km,A0,ca1,15,គេងលក់ស្រួល,keng lok sruol,ការលាគ្នានៅពេលយប់ជាមូលដ្ឋាន។
1995,17,farewell_basic,rw,A0,ca1,15,Uryame neza,,Gusezera nijoro.
1996,17,farewell_basic,ko,A0,ca1,15,푹 자요,puk jayo,기본적인 밤 작별 인사.
1997,17,farewell_basic,ku,A0,ca1,15,Xewnên xweş,,Xatirxwestina şevê ya bingehîn.
1998,17,farewell_basic,ky,A0,ca1,15,Жакшы укта,jakşı ukta,Негизги түнкү коштошуу.
1999,17,farewell_basic,lo,A0,ca1,15,ນອນຫຼັບຝັນດີ,non lap fan di,ການກ່າວລາຕອນກາງຄືນພື້ນຖານ.
2000,17,farewell_basic,lv,A0,ca1,15,Guli labi,,Pamata nakts atvadīšanās.
2001,17,farewell_basic,ln,A0,ca1,15,Lala malamu,,Maloba ya kokabwana ya butu.
2002,17,farewell_basic,lt,A0,ca1,15,Miegok gerai,,Pagrindinis nakties atsisveikinimas.
2003,17,farewell_basic,lg,A0,ca1,15,Sula bulungi,,Okusiibula okusooka ekiro.
2004,17,farewell_basic,lb,A0,ca1,15,Schlof gutt,,Grondleeënd Nuecht Äddi.
2005,17,farewell_basic,mk,A0,ca1,15,Спиј убаво,spij ubavo,Основно ноќно збогување.
2006,17,farewell_basic,mad,A0,ca1,15,Tedhung se sae,,Oca'an papesa'an malêm dhasar.
2007,17,farewell_basic,mg,A0,ca1,15,Mandria am-piadanana,,Fiteny fanaovam-beloma amin'ny alina.
2008,17,farewell_basic,ms,A0,ca1,15,Tidur lena,,Ungkapan perpisahan malam asas.
2009,17,farewell_basic,ml,A0,ca1,15,നന്നായി ഉറങ്ങുക,nannāyi uṟaṅṅuka,അടിസ്ഥാനപരമായ രാത്രി യാത്രാമൊഴി.
2010,17,farewell_basic,mt,A0,ca1,15,Orqod tajjeb,,Tislima ta' tluq bil-lejl bażika.
2011,17,farewell_basic,mr,A0,ca1,15,शांत झोप,śānta jhōp,रात्रीचा मूलभूत निरोप.
2012,17,farewell_basic,mi,A0,ca1,15,Kia pai te moe,,Kīwaha poroporoaki mō te pō.
2013,17,farewell_basic,mn,A0,ca1,15,Сайхан нойрсоорой,saikhan noirsooroi,Шөнийн салах ёс.
2014,17,farewell_basic,ne,A0,ca1,15,राम्ररी सुत्नुहोस्,rāmrarī sutnuhōs,रातको आधारभूत बिदाई।
2015,17,farewell_basic,pcm,A0,ca1,15,Sleep well,,Normal parting word for night.
2016,17,farewell_basic,nb-NO,A0,ca1,15,Sov godt,,Grunnleggende nattfarvel.
2017,17,farewell_basic,or,A0,ca1,15,ଭଲରେ ଶୁଅନ୍ତୁ,bhalarē śuantu,ରାତିର ମୌଳିକ ବିଦାୟ।
2018,17,farewell_basic,ps,A0,ca1,15,ښه خوب ولرئ,xha khob wularay,بنسټیزه د شپې خدای پاماني.
2019,17,farewell_basic,fa,A0,ca1,15,خوب بخوابی,khub bekhābi,خداحافظی شبانه اولیه.
2020,17,farewell_basic,pl,A0,ca1,15,Śpij dobrze,,Podstawowe pożegnanie na noc.
2021,17,farewell_basic,pt-BR,A0,ca1,15,Durma bem,,Despedida noturna básica.
2022,17,farewell_basic,pt-PT,A0,ca1,15,Dorme bem,,Despedida noturna básica.
2023,17,farewell_basic,pa,A0,ca1,15,ਚੰਗੀ ਤਰ੍ਹਾਂ ਸੌਂਵੋ,cagī tar'hāṁ sauṁvō,ਰਾਤ ਦੀ ਮੂਲ ਵਿਦਾਇਗੀ।
2024,17,farewell_basic,qu,A0,ca1,15,Puñuy allin,,Sumaqllawan tuta sapsi kacharpari.
2025,17,farewell_basic,ro,A0,ca1,15,Dormi bine,,Rămas bun de noapte de bază.
2026,17,farewell_basic,ru,A0,ca1,15,Спи крепко,spi krepko,Основное ночное прощание.
2027,17,farewell_basic,skr,A0,ca1,15,چنگی نندر آوے,cangī nindar āvē,رات دی بنیادی ودائی۔
2028,17,farewell_basic,sr,A0,ca1,15,Лепо спавај,lepo spavaj,Основни ноћни опроштај.
2029,17,farewell_basic,st,A0,ca1,15,Robala hantle,,Kamohelo ea ho qetella bosiu.
2030,17,farewell_basic,sn,A0,ca1,15,Rara mushe,,Kuonekana kwehusiku.
2031,17,farewell_basic,sd,A0,ca1,15,سٺي ننڊ ڪيو,suṭhī ninda kayō,رات جو بنيادي الوداع.
2032,17,farewell_basic,si,A0,ca1,15,සුව නින්දක්,suva nindak,මූලික රාත්‍රී සමුගැනීම.
2033,17,farewell_basic,sk,A0,ca1,15,Dobre sa vyspi,,Základné nočné rozlúčenie.
2034,17,farewell_basic,sl,A0,ca1,15,Lepo spi,,Osnovno nočno slovo.
2035,17,farewell_basic,so,A0,ca1,15,Si fiican u seexo,,Sagootin aasaasi ah ee habeenkii.
2036,17,farewell_basic,es-MX,A0,ca1,15,Duerme bien,,Despedida nocturna básica.
2037,17,farewell_basic,es-ES,A0,ca1,15,Duerme bien,,Despedida nocturna básica.
2038,17,farewell_basic,su,A0,ca1,15,Sing tibra kulemna,,Pangucap pamitan wengi dasar.
2039,17,farewell_basic,sw,A0,ca1,15,Lala salama,,Maneno ya msingi ya kuagana usiku.
2040,17,farewell_basic,sv,A0,ca1,15,Sov gott,,Grundläggande nattfarväl.
2041,17,farewell_basic,tg,A0,ca1,15,Хоби ширин,khobi shirin,Хайрухушии шабонаи асосӣ.
2042,17,farewell_basic,ta,A0,ca1,15,நன்றாக தூங்கு,naṉṟāka tūṅku,அடிப்படை இரவு பிரியாவிடை.
2043,17,farewell_basic,tt,A0,ca1,15,Тәмле йокы,tämle yoqı,Төп төнге хушлашу.
2044,17,farewell_basic,te,A0,ca1,15,బాగా నిద్రపో,bāgā nidrapō,ప్రాథమిక రాత్రి వీడ్కోలు.
2045,17,farewell_basic,th,A0,ca1,15,นอนหลับฝันดี,non lap fan di,การบอกลากลางคืนพื้นฐาน.
2046,17,farewell_basic,ti,A0,ca1,15,ጽቡቕ ድቃስ,tsibuq diqas,መሰረታዊ ናይ ለይቲ ስንብት ኣገላለጻ።
2047,17,farewell_basic,tr,A0,ca1,15,İyi uykular,,Temel gece vedası.
2048,17,farewell_basic,tk,A0,ca1,15,Gowy ýat,,Esasy gije hoşlaşygy.
2049,17,farewell_basic,uk,A0,ca1,15,Спи міцно,spy mitsno,Основне нічне прощання.
2050,17,farewell_basic,ur,A0,ca1,15,اچھی نیند آئے,achī nīnd ā'ē,رات کا بنیادی الوداع۔
2051,17,farewell_basic,ug,A0,ca1,15,ياخشى ئۇخلاڭ,yaxshi uxlang,ئاساسىي كېچىلىك خوشلىشىش.
2052,17,farewell_basic,uz,A0,ca1,15,Yaxshi uxlab turing,,Asosiy tungi xayrlashuv.
2053,17,farewell_basic,vi,A0,ca1,15,Ngủ ngon,,Lời tạm biệt ban đêm cơ bản.
2054,17,farewell_basic,cy,A0,ca1,15,Cysga'n dda,,Ffarwelio nos sylfaenol.
2055,17,farewell_basic,wo,A0,ca1,15,Nelawal ak jàmm,,Tàggoo guddi bu am solo.
2056,17,farewell_basic,yo,A0,ca1,15,Sun ibi re,,Ọ̀rọ̀ ìdágbére alẹ.
2057,17,farewell_basic,zu,A0,ca1,15,Lala kahle,,Ukuvalelisa kwasebusuku okuvamile.
2058,18,farewell_basic,om,A0,ca1,16,Karaa nagaa,,Ibsa addaan bahiinsa bu'uuraa nama deemuuf.
2059,18,farewell_basic,af,A0,ca1,16,Veilig reis,,Basiese afskeid vir iemand wat vertrek.
2060,18,farewell_basic,ak,A0,ca1,16,Nante yie,,Nkra a yɛde kyerɛ obi a ɔrekɔ.
2061,18,farewell_basic,sq,A0,ca1,16,Rrugë të mbarë,,Lamtumirë bazë për dikë që po largohet.
2062,18,farewell_basic,am,A0,ca1,16,መልካም ጉዞ,melkam guzo,ለአንድ የሚሄድ ሰው የሚደረግ መሰረታዊ ስንብት።
2063,18,farewell_basic,ar,A0,ca1,16,رحلة آمنة,rihlat aminah,وداع أساسي لشخص يغادر.
2064,18,farewell_basic,hy,A0,ca1,16,Բարի ճանապարհ,bari chanaparh,Հիմնական հրաժեշտ մեկնող անձին:
2065,18,farewell_basic,as,A0,ca1,16,শুভ যাত্ৰা,xubho zatra,যোৱা মানুহৰ বাবে সাধাৰণ বিদায়।
2066,18,farewell_basic,az,A0,ca1,16,Yaxşı yol,,Gedən birinə əsas vidalaşma.
2067,18,farewell_basic,eu,A0,ca1,16,Bidaia on,,Joaten den norbaitentzat oinarrizko agurra.
2068,18,farewell_basic,be,A0,ca1,16,Шчаслівага шляху,shchaslivaha shliakhu,Базавае развітанне для таго хто ад'язджае.
2069,18,farewell_basic,bn,A0,ca1,16,শুভ যাত্রা,shubho jatra,যে চলে যাচ্ছে তার জন্য সাধারণ বিদায়।
2070,18,farewell_basic,bho,A0,ca1,16,शुभ यात्रा,śubh yātrā,जाए वाला केहू खातिर मूल विदाई।
2071,18,farewell_basic,bs,A0,ca1,16,Sretan put,,Osnovni oproštaj za nekoga ko odlazi.
2072,18,farewell_basic,bg,A0,ca1,16,Приятно пътуване,priyatno patuvane,Основно сбогуване с някой който заминава.
2073,18,farewell_basic,my,A0,ca1,16,ဘေးကင်းလုံခြုံသောခရီးဖြစ်ပါစေ,bay kin lon chon thau kha yee phyit pa say,ထွက်ခွာသွားသူအတွက် အခြေခံနှုတ်ဆက်ခြင်း။
2074,18,farewell_basic,yue,A0,ca1,16,一路平安,jat1 lou6 ping4 on1,對離開嘅人嘅基本道別用語。
2075,18,farewell_basic,ca,A0,ca1,16,Bon viatge,,Comiat bàsic per a algú que marxa.
2076,18,farewell_basic,ceb,A0,ca1,16,Pag-amping sa imong pagbiyahe,,Batakang pagpaalam sa tawo nga mobiya.
2077,18,farewell_basic,ny,A0,ca1,16,Muyende bwino,,Kutsanzikana wamba kwa munthu amene akuchoka.
2078,18,farewell_basic,zh-CN,A0,ca1,16,一路平安,yī lù píng ān,对离开的人的基本道别语。
2079,18,farewell_basic,zh-TW,A0,ca1,16,一路平安,yī lù píng ān,對離開的人的基本道別語。
2080,18,farewell_basic,hr,A0,ca1,16,Sretan put,,Osnovni oproštaj za nekoga tko odlazi.
2081,18,farewell_basic,cs,A0,ca1,16,Šťastnou cestu,,Základní rozloučení s někým kdo odchází.
2082,18,farewell_basic,da,A0,ca1,16,God tur,,Grundlæggende farvel til en der rejser.
2083,18,farewell_basic,nl,A0,ca1,16,Goede reis,,Basis afscheid voor iemand die vertrekt.
2084,18,farewell_basic,en-GB,A0,ca1,16,Have a safe trip,,Basic farewell for someone who is leaving.
2085,18,farewell_basic,en-US,A0,ca1,16,Have a safe trip,,Basic farewell for someone who is leaving.
2086,18,farewell_basic,et,A0,ca1,16,Head reisi,,Põhiline hüvastijätt kellelegi kes lahkub.
2087,18,farewell_basic,fil,A0,ca1,16,Mag-ingat sa biyahe,,Batayang pagpaalam para sa taong aalis.
2088,18,farewell_basic,fi,A0,ca1,16,Turvallista matkaa,,Perushyvästely lähtevälle henkilölle.
2089,18,farewell_basic,fr,A0,ca1,16,Bon voyage,,Adieu de base pour quelqu'un qui part.
2090,18,farewell_basic,fr-CA,A0,ca1,16,Fais un bon voyage,,Adieu de base pour quelqu'un qui part.
2091,18,farewell_basic,ff,A0,ca1,16,Njaha e jam,,Salminandu ceergal ngam neɗɗo dahoowo.
2092,18,farewell_basic,gl,A0,ca1,16,Boa viaxe,,Despedida básica para alguén que marcha.
2093,18,farewell_basic,ka,A0,ca1,16,ბედნიერ მგზავრობას გისურვებ,bednier mgzavrobas gisurveb,ძირითადი დამშვიდობება მიმავალი ადამიანისთვის.
2094,18,farewell_basic,de,A0,ca1,16,Gute Reise,,Grundlegender Abschied für jemanden der geht.
2095,18,farewell_basic,el,A0,ca1,16,Καλό ταξίδι,kalo taxidi,Βασικός αποχαιρετισμός για κάποιον που φεύγει.
2096,18,farewell_basic,gn,A0,ca1,16,Tapeho porãite,,Ñe'ẽ jajeheja hag̃ua ohoývape.
2097,18,farewell_basic,gu,A0,ca1,16,તમારી યાત્રા સુરક્ષિત રહે,tamārī yātrā surakṣit rahē,વિદાય લેતી વ્યક્તિ માટે મૂળભૂત વિદાય.
2098,18,farewell_basic,ht,A0,ca1,16,Fè yon bon vwayaj,,Orevwa debaz pou yon moun k ap kite.
2099,18,farewell_basic,ha,A0,ca1,16,A sauka lafiya,,Bankwana na asali ga wanda ke tafiya.
2100,18,farewell_basic,he,A0,ca1,16,נסיעה טובה,nesi'ah tovah,פרידה בסיסית למישהו שעוזב.
2101,18,farewell_basic,hi,A0,ca1,16,आपकी यात्रा सुरक्षित हो,āpkī yātrā surakṣit hō,जाने वाले व्यक्ति के लिए मूल विदाई।
2102,18,farewell_basic,hmn,A0,ca1,16,Mus zoo koj,,Kev hais sib ntsib dua rau tus neeg uas yuav mus.
2103,18,farewell_basic,hu,A0,ca1,16,Jó utat,,Alapvető búcsúzás valakinek aki elmegy.
2104,18,farewell_basic,is,A0,ca1,16,Góða ferð,,Grunn kveðja fyrir einhvern sem er að fara.
2105,18,farewell_basic,ig,A0,ca1,16,Ije ọma,,Okwu nkewa mbido maka onye na-apụ apụ.
2106,18,farewell_basic,id,A0,ca1,16,Semoga perjalananmu aman,,Ucapan perpisahan dasar untuk seseorang yang akan pergi.
2107,18,farewell_basic,ga,A0,ca1,16,Turas sábháilte,,Slán bunúsach do dhuine atá ag imeacht.
2108,18,farewell_basic,xh,A0,ca1,16,Uhambe kakuhle,,Indlela yokuvalelisa esisiseko kumntu ohambayo.
2109,18,farewell_basic,it,A0,ca1,16,Buon viaggio,,Commiato di base per qualcuno che parte.
2110,18,farewell_basic,ja,A0,ca1,16,道中お気をつけて,douchuu o-ki o tsukete,出発する人への基本的な別れの言葉。
2111,18,farewell_basic,jv,A0,ca1,16,Sing ati-ati ing dalan,,Ukara pamitan dhasar kanggo wong sing arep lunga.
2112,18,farewell_basic,kn,A0,ca1,16,ಪ್ರಯಾಣ ಸುಖಕರವಾಗಿರಲಿ,prayāṇa sukhakaravāgirali,ಹೋಗುತ್ತಿರುವ ಯಾರಿಗಾದರೂ ಮೂಲ ವಿದಾಯ.
2113,18,farewell_basic,ks,A0,ca1,16,سَفَر گَژھہِ رۄت,safar gachhi rot,پَکَن وٲلِس نَفرَس خٲطرٕ بُنیٲدی رُخصَت.
2114,18,farewell_basic,kk,A0,ca1,16,Сапарыңыз сәтті болсын,saparıñız sätti bolsın,Кетіп бара жатқан адаммен негізгі қоштасу.
2115,18,farewell_basic,km,A0,ca1,16,ធ្វើដំណើរឱ្យមានសុវត្ថិភាព,thveu damnaer aoy mean sovatthepheap,ការលាគ្នាជាមូលដ្ឋានសម្រាប់អ្នកដែលកំពុងចាកចេញ។
